"","V1","V2","V3","V4","V5","V6"
"u_thr_20",52.9542918239002,5.14516710073176,3523.40491763635,3969.71160265654,3172.99194731467,4186.98481350891
"l_thr_20",2.5212043643389,0.114298339386486,-81.2610206079687,-214.391848196523,-19.4030241040632,-323.357107641933
"u_thr_80",38.1933818185582,5.13063221016566,1724.32226245998,3432.38053124133,1375.94626605566,3644.68054241033
"l_thr_80",-0.478003678205692,0.477274756989778,-101.111757919165,-298.122168846651,-32.4910335743131,-220.960251462766
