"","V1","V2","V3","V4","V5","V6"
"u_thr_20",124.400394451514,8.98777624937512,22514.0209161122,18169.2983484341,13333.0595947808,25693.1921004743
"l_thr_20",4.64740483141308,0.0086936153945345,-97.7401168198685,-14.5213921904706,-200.226482420976,1328.71365636633
"u_thr_80",62.2830407452912,5.50312718487381,4268.03811288149,5339.83217029295,4157.2999317865,5247.94354205273
"l_thr_80",3.68363117023521,0.239206876857182,-9.93601377905497,116.452245684763,70.6463867959703,169.832817638121
